Date,Time,Volts
6/18/2019,4:05:07 PM,0
6/18/2019,4:05:12 PM,0
6/18/2019,4:05:17 PM,0
6/18/2019,4:05:22 PM,0
6/18/2019,4:05:27 PM,0
6/18/2019,4:05:32 PM,0
6/18/2019,4:05:37 PM,0
6/18/2019,4:05:42 PM,0
6/18/2019,4:05:47 PM,0
6/18/2019,4:05:52 PM,0
6/18/2019,4:05:57 PM,0
6/18/2019,4:06:02 PM,0
6/18/2019,4:06:07 PM,0
6/18/2019,4:06:12 PM,0
6/18/2019,4:06:17 PM,0
6/18/2019,4:06:22 PM,0
6/18/2019,4:06:27 PM,0
6/18/2019,4:06:32 PM,0
6/18/2019,4:06:37 PM,0
6/18/2019,4:06:42 PM,0
6/18/2019,4:06:47 PM,0
6/18/2019,4:06:52 PM,0
6/18/2019,4:06:57 PM,0
6/18/2019,4:07:02 PM,0
6/18/2019,4:07:07 PM,0
6/18/2019,4:07:12 PM,0
6/18/2019,4:07:17 PM,0
6/18/2019,4:07:22 PM,0
6/18/2019,4:07:27 PM,0
6/18/2019,4:07:32 PM,0
6/18/2019,4:07:37 PM,0
6/18/2019,4:07:42 PM,0
6/18/2019,4:07:47 PM,0
6/18/2019,4:07:52 PM,0
6/18/2019,4:07:57 PM,0
6/18/2019,4:08:02 PM,0
6/18/2019,4:08:07 PM,0
6/18/2019,4:08:12 PM,0
6/18/2019,4:08:17 PM,0
6/18/2019,4:08:22 PM,0
6/18/2019,4:08:27 PM,0
6/18/2019,4:08:32 PM,0
6/18/2019,4:08:37 PM,0
6/18/2019,4:08:42 PM,0
6/18/2019,4:08:47 PM,0
6/18/2019,4:08:52 PM,0
6/18/2019,4:08:57 PM,0
6/18/2019,4:09:02 PM,0
6/18/2019,4:09:07 PM,0
6/18/2019,4:09:12 PM,0
6/18/2019,4:09:17 PM,0
6/18/2019,4:09:22 PM,0
6/18/2019,4:09:27 PM,0
6/18/2019,4:09:32 PM,0
6/18/2019,4:09:37 PM,0
6/18/2019,4:09:42 PM,0
6/18/2019,4:09:47 PM,0
6/18/2019,4:09:52 PM,0
6/18/2019,4:09:57 PM,0
6/18/2019,4:10:02 PM,0
6/18/2019,4:10:07 PM,0
6/18/2019,4:10:12 PM,0
6/18/2019,4:10:17 PM,0
6/18/2019,4:10:22 PM,0
6/18/2019,4:10:27 PM,0
6/18/2019,4:10:32 PM,0
6/18/2019,4:10:37 PM,0
6/18/2019,4:10:42 PM,0
6/18/2019,4:10:47 PM,0
6/18/2019,4:10:52 PM,0
6/18/2019,4:10:57 PM,0
6/18/2019,4:11:02 PM,0
6/18/2019,4:11:07 PM,0
6/18/2019,4:11:12 PM,0
6/18/2019,4:11:17 PM,0
6/18/2019,4:11:22 PM,0
6/18/2019,4:11:27 PM,0
6/18/2019,4:11:32 PM,0
6/18/2019,4:11:37 PM,0
6/18/2019,4:11:42 PM,0
6/18/2019,4:11:47 PM,0
6/18/2019,4:11:52 PM,0
6/18/2019,4:11:57 PM,0
6/18/2019,4:12:02 PM,0
6/18/2019,4:12:07 PM,0
6/18/2019,4:12:12 PM,0
6/18/2019,4:12:17 PM,0
6/18/2019,4:12:22 PM,0
6/18/2019,4:12:27 PM,0
6/18/2019,4:12:32 PM,0
6/18/2019,4:12:37 PM,0
6/18/2019,4:12:42 PM,0
6/18/2019,4:12:47 PM,0
6/18/2019,4:12:52 PM,0
6/18/2019,4:12:57 PM,0
6/18/2019,4:13:02 PM,0
6/18/2019,4:13:07 PM,0
6/18/2019,4:13:12 PM,0
6/18/2019,4:13:17 PM,0
6/18/2019,4:13:22 PM,0
6/18/2019,4:13:27 PM,0
6/18/2019,4:13:32 PM,0
6/18/2019,4:13:37 PM,0
6/18/2019,4:13:42 PM,0
6/18/2019,4:13:47 PM,0
6/18/2019,4:13:52 PM,0
6/18/2019,4:13:57 PM,0
6/18/2019,4:14:02 PM,0
6/18/2019,4:14:07 PM,0
6/18/2019,4:14:12 PM,0
6/18/2019,4:14:17 PM,0
6/18/2019,4:14:22 PM,0
6/18/2019,4:14:27 PM,0
6/18/2019,4:14:32 PM,0
6/18/2019,4:14:37 PM,0
6/18/2019,4:14:42 PM,0
6/18/2019,4:14:47 PM,0
6/18/2019,4:14:52 PM,0
6/18/2019,4:14:57 PM,0
6/18/2019,4:15:02 PM,0
6/18/2019,4:15:07 PM,0
6/18/2019,4:15:12 PM,0
6/18/2019,4:15:17 PM,0
6/18/2019,4:15:22 PM,0
6/18/2019,4:15:27 PM,0
6/18/2019,4:15:32 PM,0
6/18/2019,4:15:37 PM,0
6/18/2019,4:15:42 PM,0
6/18/2019,4:15:47 PM,0
6/18/2019,4:15:52 PM,0
6/18/2019,4:15:57 PM,0
6/18/2019,4:16:02 PM,0
6/18/2019,4:16:07 PM,0
6/18/2019,4:16:12 PM,0
6/18/2019,4:16:17 PM,0
6/18/2019,4:16:22 PM,0
6/18/2019,4:16:27 PM,0
6/18/2019,4:16:32 PM,0
6/18/2019,4:16:37 PM,0
6/18/2019,4:16:42 PM,0
6/18/2019,4:16:47 PM,0
6/18/2019,4:16:52 PM,0
6/18/2019,4:16:57 PM,0
6/18/2019,4:17:02 PM,0
6/18/2019,4:17:07 PM,0
6/18/2019,4:17:12 PM,0
6/18/2019,4:17:17 PM,0
6/18/2019,4:17:22 PM,0
6/18/2019,4:17:27 PM,0
6/18/2019,4:17:32 PM,0
6/18/2019,4:17:37 PM,0
6/18/2019,4:17:42 PM,0
6/18/2019,4:17:47 PM,0
6/18/2019,4:17:52 PM,0
6/18/2019,4:17:57 PM,0
6/18/2019,4:18:02 PM,0
6/18/2019,4:18:07 PM,0
6/18/2019,4:18:12 PM,0
6/18/2019,4:18:17 PM,0
6/18/2019,4:18:22 PM,0
6/18/2019,4:18:27 PM,0
6/18/2019,4:18:32 PM,0
6/18/2019,4:18:37 PM,0
6/18/2019,4:18:42 PM,0
6/18/2019,4:18:47 PM,0
6/18/2019,4:18:52 PM,0
6/18/2019,4:18:57 PM,0
6/18/2019,4:19:02 PM,0
6/18/2019,4:19:07 PM,0
6/18/2019,4:19:12 PM,0
6/18/2019,4:19:17 PM,0
6/18/2019,4:19:22 PM,0
6/18/2019,4:19:27 PM,0
6/18/2019,4:19:32 PM,0
6/18/2019,4:19:37 PM,0
6/18/2019,4:19:42 PM,0
6/18/2019,4:19:47 PM,0
6/18/2019,4:19:52 PM,0
6/18/2019,4:19:57 PM,0
6/18/2019,4:20:02 PM,0
6/18/2019,4:20:07 PM,0
6/18/2019,4:20:12 PM,0
6/18/2019,4:20:17 PM,0
6/18/2019,4:20:22 PM,0
6/18/2019,4:20:27 PM,0
6/18/2019,4:20:32 PM,0
6/18/2019,4:20:37 PM,0
6/18/2019,4:20:42 PM,0
6/18/2019,4:20:47 PM,0
6/18/2019,4:20:52 PM,0
6/18/2019,4:20:57 PM,0
6/18/2019,4:21:02 PM,0
6/18/2019,4:21:07 PM,0
6/18/2019,4:21:12 PM,0
6/18/2019,4:21:17 PM,0
6/18/2019,4:21:22 PM,0
6/18/2019,4:21:27 PM,0
6/18/2019,4:21:32 PM,0
6/18/2019,4:21:37 PM,0
6/18/2019,4:21:42 PM,0
6/18/2019,4:21:47 PM,0
6/18/2019,4:21:52 PM,0
6/18/2019,4:21:57 PM,0
6/18/2019,4:22:02 PM,0
6/18/2019,4:22:07 PM,0
6/18/2019,4:22:12 PM,0
6/18/2019,4:22:17 PM,0
6/18/2019,4:22:22 PM,0
6/18/2019,4:22:27 PM,0
6/18/2019,4:22:32 PM,0
6/18/2019,4:22:37 PM,0
6/18/2019,4:22:42 PM,0
6/18/2019,4:22:47 PM,0
6/18/2019,4:22:52 PM,0
6/18/2019,4:22:57 PM,0
6/18/2019,4:23:02 PM,0
6/18/2019,4:23:07 PM,0
6/18/2019,4:23:12 PM,0
6/18/2019,4:23:17 PM,0
6/18/2019,4:23:22 PM,0
6/18/2019,4:23:27 PM,0
6/18/2019,4:23:32 PM,0
6/18/2019,4:23:37 PM,0
6/18/2019,4:23:42 PM,0
6/18/2019,4:23:47 PM,0
6/18/2019,4:23:52 PM,0
6/18/2019,4:23:57 PM,0
6/18/2019,4:24:02 PM,0
6/18/2019,4:24:07 PM,0
6/18/2019,4:24:12 PM,0
6/18/2019,4:24:17 PM,0
6/18/2019,4:24:22 PM,0
6/18/2019,4:24:27 PM,0
6/18/2019,4:24:32 PM,0
6/18/2019,4:24:37 PM,0
6/18/2019,4:24:42 PM,0
6/18/2019,4:24:47 PM,0
6/18/2019,4:24:52 PM,0
6/18/2019,4:24:57 PM,0
6/18/2019,4:25:02 PM,0
6/18/2019,4:25:07 PM,0
6/18/2019,4:25:12 PM,0
6/18/2019,4:25:17 PM,0
6/18/2019,4:25:22 PM,0
6/18/2019,4:25:27 PM,0
6/18/2019,4:25:32 PM,0
6/18/2019,4:25:37 PM,0
6/18/2019,4:25:42 PM,0
6/18/2019,4:25:47 PM,0
6/18/2019,4:25:52 PM,0
6/18/2019,4:25:57 PM,0
6/18/2019,4:26:02 PM,0
6/18/2019,4:26:07 PM,0
6/18/2019,4:26:12 PM,0
6/18/2019,4:26:17 PM,0
6/18/2019,4:26:22 PM,0
6/18/2019,4:26:27 PM,0
6/18/2019,4:26:32 PM,0
6/18/2019,4:26:37 PM,0
6/18/2019,4:26:42 PM,0
6/18/2019,4:26:47 PM,0
6/18/2019,4:26:52 PM,0
6/18/2019,4:26:57 PM,0
6/18/2019,4:27:02 PM,0
6/18/2019,4:27:07 PM,0
6/18/2019,4:27:12 PM,0
6/18/2019,4:27:17 PM,0
6/18/2019,4:27:22 PM,0
6/18/2019,4:27:27 PM,0
6/18/2019,4:27:32 PM,0
6/18/2019,4:27:37 PM,0
6/18/2019,4:27:42 PM,0
6/18/2019,4:27:47 PM,0
6/18/2019,4:27:52 PM,0
6/18/2019,4:27:57 PM,0
6/18/2019,4:28:02 PM,0
6/18/2019,4:28:07 PM,0
6/18/2019,4:28:12 PM,0
6/18/2019,4:28:17 PM,0
6/18/2019,4:28:22 PM,0
6/18/2019,4:28:27 PM,0
6/18/2019,4:28:32 PM,0
6/18/2019,4:28:37 PM,0
6/18/2019,4:28:42 PM,0
6/18/2019,4:28:47 PM,0
6/18/2019,4:28:52 PM,0
6/18/2019,4:28:57 PM,0
6/18/2019,4:29:02 PM,0
6/18/2019,4:29:07 PM,0
6/18/2019,4:29:12 PM,0
6/18/2019,4:29:17 PM,0
6/18/2019,4:29:22 PM,0
6/18/2019,4:29:27 PM,0
6/18/2019,4:29:32 PM,0
6/18/2019,4:29:37 PM,0
6/18/2019,4:29:42 PM,0
6/18/2019,4:29:47 PM,0
6/18/2019,4:29:52 PM,0
6/18/2019,4:29:57 PM,0
6/18/2019,4:30:02 PM,0
6/18/2019,4:30:07 PM,0
6/18/2019,4:30:12 PM,0
6/18/2019,4:30:17 PM,0
6/18/2019,4:30:22 PM,0
6/18/2019,4:30:27 PM,0
6/18/2019,4:30:32 PM,0
6/18/2019,4:30:37 PM,0
6/18/2019,4:30:42 PM,0
6/18/2019,4:30:47 PM,0
6/18/2019,4:30:52 PM,0
6/18/2019,4:30:57 PM,0
6/18/2019,4:31:02 PM,0
6/18/2019,4:31:07 PM,0
6/18/2019,4:31:12 PM,0
6/18/2019,4:31:17 PM,0
6/18/2019,4:31:22 PM,0
6/18/2019,4:31:27 PM,0
6/18/2019,4:31:32 PM,0
6/18/2019,4:31:37 PM,0
6/18/2019,4:31:42 PM,0
6/18/2019,4:31:47 PM,0
6/18/2019,4:31:52 PM,0
6/18/2019,4:31:57 PM,0
6/18/2019,4:32:02 PM,0
6/18/2019,4:32:07 PM,0
6/18/2019,4:32:12 PM,0
6/18/2019,4:32:17 PM,0
6/18/2019,4:32:22 PM,0
6/18/2019,4:32:27 PM,0
6/18/2019,4:32:32 PM,0
6/18/2019,4:32:37 PM,0
6/18/2019,4:32:42 PM,0
6/18/2019,4:32:47 PM,0
6/18/2019,4:32:52 PM,0
6/18/2019,4:32:57 PM,0
6/18/2019,4:33:02 PM,0
6/18/2019,4:33:07 PM,0
6/18/2019,4:33:12 PM,0
6/18/2019,4:33:17 PM,0
6/18/2019,4:33:22 PM,0
6/18/2019,4:33:27 PM,0
6/18/2019,4:33:32 PM,0
6/18/2019,4:33:37 PM,0
6/18/2019,4:33:42 PM,0
6/18/2019,4:33:47 PM,0
6/18/2019,4:33:52 PM,0
6/18/2019,4:33:57 PM,0
6/18/2019,4:34:02 PM,0
6/18/2019,4:34:07 PM,0
6/18/2019,4:34:12 PM,0
6/18/2019,4:34:17 PM,0
6/18/2019,4:34:22 PM,0
6/18/2019,4:34:27 PM,0
6/18/2019,4:34:32 PM,0
6/18/2019,4:34:37 PM,0
6/18/2019,4:34:42 PM,0
6/18/2019,4:34:47 PM,0
6/18/2019,4:34:52 PM,0
6/18/2019,4:34:57 PM,0
6/18/2019,4:35:02 PM,0
6/18/2019,4:35:07 PM,0
6/18/2019,4:35:12 PM,0
6/18/2019,4:35:17 PM,0
6/18/2019,4:35:22 PM,0
6/18/2019,4:35:27 PM,0
6/18/2019,4:35:32 PM,0
6/18/2019,4:35:37 PM,0
6/18/2019,4:35:42 PM,0
6/18/2019,4:35:47 PM,0
6/18/2019,4:35:52 PM,0
6/18/2019,4:35:57 PM,0
6/18/2019,4:36:02 PM,0
6/18/2019,4:36:07 PM,0
6/18/2019,4:36:12 PM,0
6/18/2019,4:36:17 PM,0
6/18/2019,4:36:22 PM,0
6/18/2019,4:36:27 PM,0
6/18/2019,4:36:32 PM,0
6/18/2019,4:36:37 PM,0
6/18/2019,4:36:42 PM,0
6/18/2019,4:36:47 PM,0
6/18/2019,4:36:52 PM,0
6/18/2019,4:36:57 PM,0
6/18/2019,4:37:02 PM,0
6/18/2019,4:37:07 PM,0
6/18/2019,4:37:12 PM,0
6/18/2019,4:37:17 PM,0
6/18/2019,4:37:22 PM,0
6/18/2019,4:37:27 PM,0
6/18/2019,4:37:32 PM,0
6/18/2019,4:37:37 PM,0
6/18/2019,4:37:42 PM,0
6/18/2019,4:37:47 PM,0
6/18/2019,4:37:52 PM,0
6/18/2019,4:37:57 PM,0
6/18/2019,4:38:02 PM,0
6/18/2019,4:38:07 PM,0
6/18/2019,4:38:12 PM,0
6/18/2019,4:38:17 PM,0
6/18/2019,4:38:22 PM,0
6/18/2019,4:38:27 PM,0
6/18/2019,4:38:32 PM,0
6/18/2019,4:38:37 PM,0
6/18/2019,4:38:42 PM,0
6/18/2019,4:38:47 PM,0
6/18/2019,4:38:52 PM,0
6/18/2019,4:38:57 PM,0
6/18/2019,4:39:02 PM,0
6/18/2019,4:39:07 PM,0
6/18/2019,4:39:12 PM,0
6/18/2019,4:39:17 PM,0
6/18/2019,4:39:22 PM,0
6/18/2019,4:39:27 PM,0
6/18/2019,4:39:32 PM,0
6/18/2019,4:39:37 PM,0
6/18/2019,4:39:42 PM,0
6/18/2019,4:39:47 PM,0
6/18/2019,4:39:52 PM,0
6/18/2019,4:39:57 PM,0
6/18/2019,4:40:02 PM,0
6/18/2019,4:40:07 PM,0
6/18/2019,4:40:12 PM,0
6/18/2019,4:40:17 PM,0
6/18/2019,4:40:22 PM,0
6/18/2019,4:40:27 PM,0
6/18/2019,4:40:32 PM,0
6/18/2019,4:40:37 PM,0
6/18/2019,4:40:42 PM,0
6/18/2019,4:40:47 PM,0
6/18/2019,4:40:52 PM,0
6/18/2019,4:40:57 PM,0
6/18/2019,4:41:02 PM,0
6/18/2019,4:41:07 PM,0
6/18/2019,4:41:12 PM,0
6/18/2019,4:41:17 PM,0
6/18/2019,4:41:22 PM,0
6/18/2019,4:41:27 PM,0
6/18/2019,4:41:32 PM,0
6/18/2019,4:41:37 PM,0
6/18/2019,4:41:42 PM,0
6/18/2019,4:41:47 PM,0
6/18/2019,4:41:52 PM,0
6/18/2019,4:41:57 PM,0
6/18/2019,4:42:02 PM,0
6/18/2019,4:42:07 PM,0
6/18/2019,4:42:12 PM,0
6/18/2019,4:42:17 PM,0
6/18/2019,4:42:22 PM,0
6/18/2019,4:42:27 PM,0
6/18/2019,4:42:32 PM,0
6/18/2019,4:42:37 PM,0
6/18/2019,4:42:42 PM,0
6/18/2019,4:42:47 PM,0
6/18/2019,4:42:52 PM,0
6/18/2019,4:42:57 PM,0
6/18/2019,4:43:02 PM,0
6/18/2019,4:43:07 PM,0
6/18/2019,4:43:12 PM,0
6/18/2019,4:43:17 PM,0
6/18/2019,4:43:22 PM,0
6/18/2019,4:43:27 PM,0
6/18/2019,4:43:32 PM,0
6/18/2019,4:43:37 PM,0
6/18/2019,4:43:42 PM,0
6/18/2019,4:43:47 PM,0
6/18/2019,4:43:52 PM,0
6/18/2019,4:43:57 PM,0
6/18/2019,4:44:02 PM,0
6/18/2019,4:44:07 PM,0
6/18/2019,4:44:12 PM,0
6/18/2019,4:44:17 PM,0
6/18/2019,4:44:22 PM,0
6/18/2019,4:44:27 PM,0
6/18/2019,4:44:32 PM,0
6/18/2019,4:44:37 PM,0
6/18/2019,4:44:42 PM,0
6/18/2019,4:44:47 PM,0
6/18/2019,4:44:52 PM,0
6/18/2019,4:44:57 PM,0
6/18/2019,4:45:02 PM,0
6/18/2019,4:45:07 PM,0
6/18/2019,4:45:12 PM,0
6/18/2019,4:45:17 PM,0
6/18/2019,4:45:22 PM,0
6/18/2019,4:45:27 PM,0
6/18/2019,4:45:32 PM,0
6/18/2019,4:45:37 PM,0
6/18/2019,4:45:42 PM,0
6/18/2019,4:45:47 PM,0
6/18/2019,4:45:52 PM,0
6/18/2019,4:45:57 PM,0
6/18/2019,4:46:02 PM,0
6/18/2019,4:46:07 PM,0
6/18/2019,4:46:12 PM,0
6/18/2019,4:46:17 PM,0
6/18/2019,4:46:22 PM,0
6/18/2019,4:46:27 PM,0
6/18/2019,4:46:32 PM,0
6/18/2019,4:46:37 PM,0
6/18/2019,4:46:42 PM,0
6/18/2019,4:46:47 PM,0
6/18/2019,4:46:52 PM,0
6/18/2019,4:46:57 PM,0
6/18/2019,4:47:02 PM,0
6/18/2019,4:47:07 PM,0
6/18/2019,4:47:12 PM,0
6/18/2019,4:47:17 PM,0
6/18/2019,4:47:22 PM,0
6/18/2019,4:47:27 PM,0
6/18/2019,4:47:32 PM,0
6/18/2019,4:47:37 PM,0
6/18/2019,4:47:42 PM,0
6/18/2019,4:47:47 PM,0
6/18/2019,4:47:52 PM,0
6/18/2019,4:47:57 PM,0
6/18/2019,4:48:02 PM,0
6/18/2019,4:48:07 PM,0
6/18/2019,4:48:12 PM,0
6/18/2019,4:48:17 PM,0
6/18/2019,4:48:22 PM,0
6/18/2019,4:48:27 PM,0
6/18/2019,4:48:32 PM,0
6/18/2019,4:48:37 PM,0
6/18/2019,4:48:42 PM,0
6/18/2019,4:48:47 PM,0
6/18/2019,4:48:52 PM,0
6/18/2019,4:48:57 PM,0
6/18/2019,4:49:02 PM,0
6/18/2019,4:49:07 PM,0
6/18/2019,4:49:12 PM,0
6/18/2019,4:49:17 PM,0
6/18/2019,4:49:22 PM,0
6/18/2019,4:49:27 PM,0
6/18/2019,4:49:32 PM,0
6/18/2019,4:49:37 PM,0
6/18/2019,4:49:42 PM,0
6/18/2019,4:49:47 PM,0
6/18/2019,4:49:52 PM,0
6/18/2019,4:49:57 PM,0
6/18/2019,4:50:02 PM,0
6/18/2019,4:50:07 PM,0
6/18/2019,4:50:12 PM,0
6/18/2019,4:50:17 PM,0
6/18/2019,4:50:22 PM,0
6/18/2019,4:50:27 PM,0
6/18/2019,4:50:32 PM,0
6/18/2019,4:50:37 PM,0
6/18/2019,4:50:42 PM,0
6/18/2019,4:50:47 PM,0
6/18/2019,4:50:52 PM,0
6/18/2019,4:50:57 PM,0
6/18/2019,4:51:02 PM,0
6/18/2019,4:51:07 PM,0
6/18/2019,4:51:12 PM,0
6/18/2019,4:51:17 PM,0
6/18/2019,4:51:22 PM,0
6/18/2019,4:51:27 PM,0
6/18/2019,4:51:32 PM,0
6/18/2019,4:51:37 PM,0
6/18/2019,4:51:42 PM,0
6/18/2019,4:51:47 PM,0
6/18/2019,4:51:52 PM,0
6/18/2019,4:51:57 PM,0
6/18/2019,4:52:02 PM,0
6/18/2019,4:52:07 PM,0
6/18/2019,4:52:12 PM,0
6/18/2019,4:52:17 PM,0
6/18/2019,4:52:22 PM,0
6/18/2019,4:52:27 PM,0
6/18/2019,4:52:32 PM,0
6/18/2019,4:52:37 PM,0
6/18/2019,4:52:42 PM,0
6/18/2019,4:52:47 PM,0
6/18/2019,4:52:52 PM,0
6/18/2019,4:52:57 PM,0
6/18/2019,4:53:02 PM,0
6/18/2019,4:53:07 PM,0
6/18/2019,4:53:12 PM,0
6/18/2019,4:53:17 PM,0
6/18/2019,4:53:22 PM,0
6/18/2019,4:53:27 PM,0
6/18/2019,4:53:32 PM,0
6/18/2019,4:53:37 PM,0
6/18/2019,4:53:42 PM,0
6/18/2019,4:53:47 PM,0
6/18/2019,4:53:52 PM,0
6/18/2019,4:53:57 PM,0
6/18/2019,4:54:02 PM,0
6/18/2019,4:54:07 PM,0
6/18/2019,4:54:12 PM,0
6/18/2019,4:54:17 PM,0
6/18/2019,4:54:22 PM,0
6/18/2019,4:54:27 PM,0
6/18/2019,4:54:32 PM,0
6/18/2019,4:54:37 PM,0
6/18/2019,4:54:42 PM,0
6/18/2019,4:54:47 PM,0
6/18/2019,4:54:52 PM,0
6/18/2019,4:54:57 PM,0
6/18/2019,4:55:02 PM,0
6/18/2019,4:55:07 PM,0
6/18/2019,4:55:12 PM,0
6/18/2019,4:55:17 PM,0
6/18/2019,4:55:22 PM,0
6/18/2019,4:55:27 PM,0
6/18/2019,4:55:32 PM,0
6/18/2019,4:55:37 PM,0
6/18/2019,4:55:42 PM,0
6/18/2019,4:55:47 PM,0
6/18/2019,4:55:52 PM,0
6/18/2019,4:55:57 PM,0
6/18/2019,4:56:02 PM,0
6/18/2019,4:56:07 PM,0
6/18/2019,4:56:12 PM,0
6/18/2019,4:56:17 PM,0
6/18/2019,4:56:22 PM,0
6/18/2019,4:56:27 PM,0
6/18/2019,4:56:32 PM,0
6/18/2019,4:56:37 PM,0
6/18/2019,4:56:42 PM,0
6/18/2019,4:56:47 PM,0
6/18/2019,4:56:52 PM,0
6/18/2019,4:56:57 PM,0
6/18/2019,4:57:02 PM,0
6/18/2019,4:57:07 PM,0
6/18/2019,4:57:12 PM,0
6/18/2019,4:57:17 PM,0
6/18/2019,4:57:22 PM,0
6/18/2019,4:57:27 PM,0
6/18/2019,4:57:32 PM,0
6/18/2019,4:57:37 PM,0
6/18/2019,4:57:42 PM,0
6/18/2019,4:57:47 PM,0
6/18/2019,4:57:52 PM,0
6/18/2019,4:57:57 PM,0
6/18/2019,4:58:02 PM,0
6/18/2019,4:58:07 PM,0
6/18/2019,4:58:12 PM,0
6/18/2019,4:58:17 PM,0
6/18/2019,4:58:22 PM,0
6/18/2019,4:58:27 PM,0
6/18/2019,4:58:32 PM,0
6/18/2019,4:58:37 PM,0
6/18/2019,4:58:42 PM,0
6/18/2019,4:58:47 PM,0
6/18/2019,4:58:52 PM,0
6/18/2019,4:58:57 PM,0
6/18/2019,4:59:02 PM,0
6/18/2019,4:59:07 PM,0
6/18/2019,4:59:12 PM,0
6/18/2019,4:59:17 PM,0
6/18/2019,4:59:22 PM,0
6/18/2019,4:59:27 PM,0
6/18/2019,4:59:32 PM,0
6/18/2019,4:59:37 PM,0
6/18/2019,4:59:42 PM,0
6/18/2019,4:59:47 PM,0
6/18/2019,4:59:52 PM,0
6/18/2019,4:59:57 PM,0
6/18/2019,5:00:02 PM,0
6/18/2019,5:00:07 PM,0
6/18/2019,5:00:12 PM,0
6/18/2019,5:00:17 PM,0
6/18/2019,5:00:22 PM,0
6/18/2019,5:00:27 PM,0
6/18/2019,5:00:32 PM,0
6/18/2019,5:00:37 PM,0
6/18/2019,5:00:42 PM,0
6/18/2019,5:00:47 PM,0
6/18/2019,5:00:52 PM,0
6/18/2019,5:00:57 PM,0
6/18/2019,5:01:02 PM,0
6/18/2019,5:01:07 PM,0
6/18/2019,5:01:12 PM,0
6/18/2019,5:01:17 PM,0
6/18/2019,5:01:22 PM,0
6/18/2019,5:01:27 PM,0
6/18/2019,5:01:32 PM,0
6/18/2019,5:01:37 PM,0
6/18/2019,5:01:42 PM,0
6/18/2019,5:01:47 PM,0
6/18/2019,5:01:52 PM,0
6/18/2019,5:01:57 PM,0
6/18/2019,5:02:02 PM,0
6/18/2019,5:02:07 PM,0
6/18/2019,5:02:12 PM,0
6/18/2019,5:02:17 PM,0
6/18/2019,5:02:22 PM,0
6/18/2019,5:02:27 PM,0
6/18/2019,5:02:32 PM,0
6/18/2019,5:02:37 PM,0
6/18/2019,5:02:42 PM,0
6/18/2019,5:02:47 PM,0
6/18/2019,5:02:52 PM,0
6/18/2019,5:02:57 PM,0
6/18/2019,5:03:02 PM,0
6/18/2019,5:03:07 PM,0
6/18/2019,5:03:12 PM,0
6/18/2019,5:03:17 PM,0
6/18/2019,5:03:22 PM,0
6/18/2019,5:03:27 PM,0
6/18/2019,5:03:32 PM,0
6/18/2019,5:03:37 PM,0
6/18/2019,5:03:42 PM,0
6/18/2019,5:03:47 PM,0
6/18/2019,5:03:52 PM,0
6/18/2019,5:03:57 PM,0
6/18/2019,5:04:02 PM,0
6/18/2019,5:04:07 PM,0
6/18/2019,5:04:12 PM,0
6/18/2019,5:04:17 PM,0
6/18/2019,5:04:22 PM,0
6/18/2019,5:04:27 PM,0
6/18/2019,5:04:32 PM,0
6/18/2019,5:04:37 PM,0
6/18/2019,5:04:42 PM,0
6/18/2019,5:04:47 PM,0
6/18/2019,5:04:52 PM,0
6/18/2019,5:04:57 PM,0
6/18/2019,5:05:02 PM,0
6/18/2019,5:05:07 PM,0
6/18/2019,5:05:12 PM,0
6/18/2019,5:05:17 PM,0
6/18/2019,5:05:22 PM,0
6/18/2019,5:05:27 PM,0
6/18/2019,5:05:32 PM,0
6/18/2019,5:05:37 PM,0
6/18/2019,5:05:42 PM,0
6/18/2019,5:05:47 PM,0
6/18/2019,5:05:52 PM,0
6/18/2019,5:05:57 PM,0
6/18/2019,5:06:02 PM,0
6/18/2019,5:06:07 PM,0
6/18/2019,5:06:12 PM,0
6/18/2019,5:06:17 PM,0
6/18/2019,5:06:22 PM,0
6/18/2019,5:06:27 PM,0
6/18/2019,5:06:32 PM,0
6/18/2019,5:06:37 PM,0
6/18/2019,5:06:42 PM,0
6/18/2019,5:06:47 PM,0
6/18/2019,5:06:52 PM,0
6/18/2019,5:06:57 PM,0
6/18/2019,5:07:02 PM,0
6/18/2019,5:07:07 PM,0
6/18/2019,5:07:12 PM,0
6/18/2019,5:07:17 PM,0
6/18/2019,5:07:22 PM,0
6/18/2019,5:07:27 PM,0
6/18/2019,5:07:32 PM,0
6/18/2019,5:07:37 PM,0
6/18/2019,5:07:42 PM,0
6/18/2019,5:07:47 PM,0
6/18/2019,5:07:52 PM,0
6/18/2019,5:07:57 PM,0
6/18/2019,5:08:02 PM,0
6/18/2019,5:08:07 PM,0
6/18/2019,5:08:12 PM,0
6/18/2019,5:08:17 PM,0
6/18/2019,5:08:22 PM,0
6/18/2019,5:08:27 PM,0
6/18/2019,5:08:32 PM,0
6/18/2019,5:08:37 PM,0
6/18/2019,5:08:42 PM,0
6/18/2019,5:08:47 PM,0
6/18/2019,5:08:52 PM,0
6/18/2019,5:08:57 PM,0
6/18/2019,5:09:02 PM,0
6/18/2019,5:09:07 PM,0
6/18/2019,5:09:12 PM,0
6/18/2019,5:09:17 PM,0
6/18/2019,5:09:22 PM,0
6/18/2019,5:09:27 PM,0
6/18/2019,5:09:32 PM,0
6/18/2019,5:09:37 PM,0
6/18/2019,5:09:42 PM,0
6/18/2019,5:09:47 PM,0
